"","userid","version","sum_gamerounds","retention_1","retention_7"
"668",3490472,"gate_30",0,"False","False"
"669",3828996,"gate_30",1,"False","False"
"670",4061606,"gate_30",16,"False","False"
"671",2584449,"gate_30",6,"False","False"
"672",118189,"gate_30",50,"False","False"
"673",9665892,"gate_30",430,"True","True"
"674",2304192,"gate_30",22,"False","False"
"675",151354,"gate_30",27,"True","False"
"676",499866,"gate_30",37,"False","True"
"677",8066114,"gate_30",6,"False","False"
"678",39531,"gate_30",71,"True","False"
"679",9499772,"gate_30",3,"False","False"
"680",919984,"gate_30",14,"False","False"
"681",7017552,"gate_30",6,"False","False"
"682",8290751,"gate_30",45,"False","False"
"683",4565319,"gate_30",17,"True","False"
"684",788087,"gate_30",6,"True","False"
"685",796299,"gate_30",10,"False","False"
"686",9408297,"gate_30",3,"False","False"
"687",8608621,"gate_30",1,"False","False"
"688",4865027,"gate_30",44,"True","False"
"689",1291522,"gate_30",43,"True","False"
"690",7296637,"gate_30",2,"False","False"
"691",3733852,"gate_30",11,"False","False"
"692",6456482,"gate_30",49,"True","False"
"693",5995541,"gate_30",45,"False","False"
"694",7548909,"gate_30",127,"True","True"
"695",5965888,"gate_30",6,"False","False"
"696",1764023,"gate_30",0,"False","True"
"697",5070428,"gate_30",4,"False","False"
"698",8926373,"gate_30",69,"True","False"
"699",3086281,"gate_30",852,"True","True"
"700",2136415,"gate_30",3,"False","False"
"701",6571250,"gate_30",43,"True","True"
"702",8951242,"gate_30",46,"False","False"
"703",9703092,"gate_30",15,"True","False"
"704",6336342,"gate_30",7,"True","False"
"705",1865128,"gate_30",0,"False","False"
"706",6437861,"gate_30",12,"True","False"
"707",6632704,"gate_30",218,"True","True"
"708",5900015,"gate_30",18,"False","False"
"709",8071291,"gate_30",26,"False","False"
"710",4147249,"gate_30",214,"True","True"
"711",6977549,"gate_30",10,"False","False"
"712",5253273,"gate_30",41,"True","True"
"713",2031390,"gate_30",3,"False","False"
"714",6447702,"gate_30",40,"True","False"
"715",1959616,"gate_30",15,"True","False"
"716",8835707,"gate_30",51,"True","True"
"717",6128304,"gate_30",10,"False","False"
"718",2648905,"gate_30",1,"False","False"
"719",9119661,"gate_30",16,"True","True"
"720",1058951,"gate_30",149,"True","False"
"721",7582605,"gate_30",1,"False","False"
"722",1195849,"gate_30",58,"True","True"
"723",484447,"gate_30",71,"True","False"
"724",7366425,"gate_30",8,"True","False"
"725",2138102,"gate_30",19,"True","False"
"726",4154270,"gate_30",30,"True","False"
"727",3827945,"gate_30",4,"False","False"
"728",4160285,"gate_30",261,"True","True"
"729",7733626,"gate_30",0,"False","False"
"730",8166518,"gate_30",13,"True","False"
"731",6731385,"gate_30",2,"False","False"
"732",4527969,"gate_30",48,"True","False"
"733",4301211,"gate_30",100,"True","False"
"734",9087664,"gate_30",9,"False","False"
"735",1309141,"gate_30",11,"True","True"
"736",1549212,"gate_30",78,"True","False"
"737",9716308,"gate_30",27,"True","False"
"738",4163250,"gate_30",46,"False","True"
"739",3690370,"gate_30",4,"False","False"
"740",1808703,"gate_30",3,"False","False"
"741",9153000,"gate_30",66,"True","False"
"742",4558925,"gate_30",106,"True","True"
"743",7265111,"gate_30",9,"True","False"
"744",3009401,"gate_30",5,"False","False"
"745",9235622,"gate_30",19,"False","False"
"746",3918640,"gate_30",23,"False","False"
"747",6744964,"gate_30",11,"True","False"
"748",5858518,"gate_30",120,"True","True"
"749",2154340,"gate_30",115,"True","False"
"750",2196266,"gate_30",105,"True","False"
"751",2978881,"gate_30",74,"True","False"
"752",460827,"gate_30",27,"False","False"
"753",8253850,"gate_30",27,"False","False"
"754",2987899,"gate_30",68,"True","True"
"755",7342223,"gate_30",17,"False","False"
"756",4263585,"gate_30",16,"False","False"
"757",6099602,"gate_30",133,"True","False"
"758",3604656,"gate_30",15,"False","False"
"759",7849315,"gate_30",159,"True","True"
"760",148012,"gate_30",6,"False","False"
"761",129260,"gate_30",129,"False","True"
"762",6880318,"gate_30",0,"False","False"
"763",5060253,"gate_30",7,"True","False"
"764",1514543,"gate_30",9,"True","False"
"765",705229,"gate_30",37,"True","False"
"766",2521836,"gate_30",40,"True","True"
"767",2659386,"gate_30",206,"True","True"
"768",6470440,"gate_30",42,"True","False"
"769",5391234,"gate_30",53,"False","True"
"770",1004031,"gate_30",36,"True","False"
"771",2221470,"gate_30",0,"False","False"
"772",7574885,"gate_30",129,"False","False"
"773",3865539,"gate_30",29,"False","False"
"774",391808,"gate_30",133,"False","True"
"775",4167810,"gate_30",11,"False","False"
"776",6793758,"gate_30",41,"True","False"
"777",3034391,"gate_30",36,"True","False"
"778",6532038,"gate_30",4,"False","False"
"779",2799312,"gate_30",6,"False","False"
"780",3725981,"gate_30",17,"False","False"
"781",4788723,"gate_30",189,"True","True"
"782",9004533,"gate_30",32,"True","True"
"783",174807,"gate_30",128,"True","False"
"784",1600007,"gate_30",338,"False","False"
"785",7304417,"gate_30",1,"False","False"
"786",2261329,"gate_30",1,"False","False"
"787",812375,"gate_30",3,"False","False"
"788",1872508,"gate_30",0,"False","False"
"789",6690208,"gate_30",20,"True","False"
"790",2615976,"gate_30",15,"False","False"
"791",1667375,"gate_30",43,"True","False"
"792",4799100,"gate_30",36,"False","False"
"793",9639351,"gate_30",61,"True","True"
"794",2643533,"gate_30",0,"False","False"
"795",8512414,"gate_30",11,"True","False"
"796",3163068,"gate_30",5,"False","False"
"797",7963214,"gate_30",0,"False","False"
"798",2272781,"gate_30",36,"False","False"
"799",5170857,"gate_30",11,"False","False"
"800",7188844,"gate_30",18,"True","False"
"801",3387088,"gate_30",22,"True","False"
"802",4159164,"gate_30",51,"True","False"
"803",8948413,"gate_30",0,"False","False"
"804",9695728,"gate_30",6,"False","False"
"805",9982773,"gate_30",1,"False","True"
"806",1101473,"gate_30",88,"True","False"
"807",3028827,"gate_30",29,"True","False"
"808",8650855,"gate_30",11,"False","False"
"809",4769069,"gate_30",46,"False","False"
"810",2371668,"gate_30",5,"False","False"
"811",3626515,"gate_30",313,"True","True"
"812",8303076,"gate_30",60,"True","False"
"813",6098243,"gate_30",3,"False","False"
"814",376934,"gate_30",177,"False","True"
"815",7651900,"gate_30",14,"False","False"
"816",9463287,"gate_30",72,"True","False"
"817",6517201,"gate_30",668,"True","True"
"818",8085404,"gate_30",17,"True","False"
"819",4298296,"gate_30",1,"False","False"
"820",6205917,"gate_30",10,"True","False"
"821",5961494,"gate_30",23,"True","False"
"822",4132817,"gate_30",59,"True","True"
"823",923202,"gate_30",2,"False","False"
"824",9689380,"gate_30",6,"False","False"
"825",5523893,"gate_30",3,"False","False"
"826",9493510,"gate_30",71,"True","True"
"827",5604038,"gate_30",30,"False","False"
"828",7072130,"gate_30",183,"True","False"
"829",179959,"gate_30",388,"True","True"
"830",9066800,"gate_30",3,"False","False"
"831",8656265,"gate_30",79,"True","False"
"832",7004518,"gate_30",16,"False","False"
"833",6369439,"gate_30",2,"False","False"
"834",7588056,"gate_30",30,"True","False"
"835",1479737,"gate_30",40,"True","False"
"836",3704236,"gate_30",227,"True","True"
"837",8104018,"gate_30",13,"True","False"
"838",4631006,"gate_30",13,"False","False"
"839",2388649,"gate_30",5,"False","False"
"840",7291651,"gate_30",47,"True","False"
"841",7128020,"gate_30",1,"False","False"
"842",9561575,"gate_30",61,"True","False"
"843",8826239,"gate_30",31,"True","False"
"844",8916360,"gate_30",71,"True","True"
"845",4585229,"gate_30",9,"True","False"
"846",1638615,"gate_30",267,"True","False"
"847",3638673,"gate_30",13,"True","False"
"848",7337832,"gate_30",16,"True","False"
"849",7084805,"gate_30",3,"False","False"
"850",1153408,"gate_30",31,"False","False"
"851",438286,"gate_30",8,"False","False"
"852",3004075,"gate_30",2,"False","False"
"853",7991885,"gate_30",8,"True","False"
"854",6132311,"gate_30",10,"True","False"
"855",8405862,"gate_30",150,"True","True"
"856",8636877,"gate_30",10,"False","False"
"857",4717217,"gate_30",95,"True","False"
"858",1775925,"gate_30",158,"True","False"
"859",5728409,"gate_30",13,"False","False"
"860",9072846,"gate_30",1,"False","False"
"861",2690158,"gate_30",6,"False","False"
"862",6617155,"gate_30",18,"True","False"
"863",1163741,"gate_30",4,"False","False"
"864",4148475,"gate_30",4,"False","False"
"865",4336807,"gate_30",51,"True","False"
"866",4699378,"gate_30",322,"True","True"
"867",8866554,"gate_30",0,"False","False"
"868",9567065,"gate_30",1,"False","False"
"869",7485513,"gate_30",118,"True","True"
"870",7744861,"gate_30",13,"True","False"
"871",4299991,"gate_30",0,"False","False"
"872",8685705,"gate_30",3,"False","False"
"873",9696107,"gate_30",22,"False","False"
"874",5695840,"gate_30",9,"True","False"
"875",3271439,"gate_30",14,"False","False"
"876",5973371,"gate_30",1,"False","False"
"877",7340393,"gate_30",178,"True","True"
"878",4848215,"gate_30",15,"False","False"
"879",5502037,"gate_30",36,"False","False"
"880",8038639,"gate_30",26,"True","False"
"881",4823907,"gate_30",19,"False","False"
"882",7392358,"gate_30",0,"False","True"
"883",9101163,"gate_30",8,"True","False"
"884",6686394,"gate_30",12,"False","False"
"885",2022456,"gate_30",0,"False","False"
"886",5425235,"gate_30",9,"True","False"
"887",812583,"gate_30",20,"False","False"
"888",3832978,"gate_30",66,"True","False"
"889",8391961,"gate_30",21,"False","False"
"890",4676615,"gate_30",364,"True","True"
"891",1944211,"gate_30",5,"False","False"
"892",5242846,"gate_30",4,"False","False"
"893",5301171,"gate_30",111,"True","True"
"894",8213675,"gate_30",476,"True","True"
"895",7756376,"gate_30",35,"False","False"
"896",3866221,"gate_30",67,"True","True"
"897",2434063,"gate_30",0,"False","False"
"898",2140330,"gate_30",23,"False","False"
"899",2963,"gate_30",3,"False","False"
"900",4837381,"gate_30",39,"True","False"
"901",1698483,"gate_30",1,"False","False"
"902",4550902,"gate_30",132,"True","True"
"903",8535059,"gate_30",16,"True","False"
"904",7312395,"gate_30",2,"False","False"
"905",1857230,"gate_30",32,"False","False"
"906",4121716,"gate_30",15,"False","False"
"907",6833544,"gate_30",68,"True","False"
"908",6048649,"gate_30",1,"False","False"
"909",6921176,"gate_30",53,"True","False"
"910",318914,"gate_30",30,"False","False"
"911",6767536,"gate_30",242,"True","True"
"912",5624283,"gate_30",3,"False","False"
"913",4896987,"gate_30",22,"True","False"
"914",7791964,"gate_30",46,"True","True"
"915",2375668,"gate_30",9,"True","False"
"916",9800430,"gate_30",61,"True","True"
"917",3117248,"gate_30",8,"False","False"
"918",9483649,"gate_30",2,"False","False"
"919",6996806,"gate_30",142,"True","False"
"920",3839005,"gate_30",26,"True","False"
"921",1765357,"gate_30",17,"True","False"
"922",9510862,"gate_30",2,"False","False"
"923",8777787,"gate_30",299,"True","False"
"924",3905139,"gate_30",65,"False","False"
"925",9189042,"gate_30",1,"False","False"
"926",9624665,"gate_30",50,"True","False"
"927",4108574,"gate_30",1,"False","False"
"928",8634604,"gate_30",7,"False","False"
"929",3842167,"gate_30",90,"True","False"
"930",2995994,"gate_30",8,"False","False"
"931",4565265,"gate_30",151,"True","True"
"932",27979,"gate_30",75,"False","False"
"933",1179465,"gate_30",34,"True","False"
"934",7319151,"gate_30",1155,"True","True"
"935",2948449,"gate_30",3,"False","False"
"936",1425720,"gate_30",5,"True","False"
"937",2364658,"gate_30",68,"True","True"
"938",3909706,"gate_30",17,"False","False"
"939",9413302,"gate_30",2,"False","False"
"940",1205695,"gate_30",24,"False","False"
"941",5952099,"gate_30",13,"True","False"
"942",6241708,"gate_30",61,"True","False"
"943",9237731,"gate_30",5,"False","False"
"944",9959012,"gate_30",28,"False","False"
"945",652182,"gate_30",45,"True","False"
"946",9114296,"gate_30",5,"False","False"
"947",3589087,"gate_30",0,"False","False"
"948",356663,"gate_30",341,"True","True"
"949",4315416,"gate_30",4,"False","False"
"950",7503434,"gate_30",152,"False","False"
"951",6692850,"gate_30",57,"True","False"
"952",9924113,"gate_30",4,"False","False"
"953",4032199,"gate_30",35,"False","False"
"954",2567178,"gate_30",1,"True","False"
"955",1500586,"gate_30",40,"True","False"
"956",4141437,"gate_30",29,"True","False"
"957",6887877,"gate_30",69,"True","True"
"958",4744194,"gate_30",96,"True","False"
"959",4493034,"gate_30",85,"True","True"
"960",141275,"gate_30",12,"True","False"
"961",7736398,"gate_30",20,"False","False"
"962",7007732,"gate_30",84,"True","False"
"963",1802119,"gate_30",5,"True","False"
"964",6294665,"gate_30",5,"False","False"
"965",3393711,"gate_30",190,"True","True"
"966",8223778,"gate_30",185,"True","True"
"967",4053380,"gate_30",2,"False","False"
"968",4306446,"gate_30",109,"True","False"
"969",2978236,"gate_30",16,"True","False"
"970",5436286,"gate_30",1,"False","False"
"971",3316613,"gate_30",9,"False","False"
"972",1797473,"gate_30",2,"False","False"
"973",4996889,"gate_30",62,"True","True"
"974",717162,"gate_30",185,"True","True"
"975",9972050,"gate_30",33,"True","False"
"976",4095661,"gate_30",67,"True","False"
"977",8950573,"gate_30",4,"True","False"
"978",1788997,"gate_30",21,"True","False"
"979",7982934,"gate_30",4,"True","False"
"980",226129,"gate_30",42,"True","False"
"981",1251934,"gate_30",1,"False","False"
"982",9296625,"gate_30",1,"False","False"
"983",4594925,"gate_30",121,"True","True"
"984",8764021,"gate_30",23,"False","False"
"985",7641488,"gate_30",22,"False","False"
"986",9737852,"gate_30",1,"False","False"
"987",3484589,"gate_30",3,"False","False"
"988",7023807,"gate_30",34,"True","False"
"989",2074396,"gate_30",13,"False","False"
"990",1834170,"gate_30",43,"True","False"
"991",194228,"gate_30",28,"True","False"
"992",413749,"gate_30",17,"False","False"
"993",2408629,"gate_30",16,"True","False"
"994",7552446,"gate_30",71,"True","False"
"995",24222,"gate_30",134,"True","True"
"996",1124434,"gate_30",124,"True","True"
"997",8644023,"gate_30",67,"True","False"
"998",9281414,"gate_30",5,"False","False"
"999",2581077,"gate_30",9,"False","True"
"1000",9017880,"gate_30",8,"False","False"
"1001",5435386,"gate_30",154,"True","True"
"1002",6024065,"gate_30",58,"False","True"
"1003",9454574,"gate_30",14,"False","False"
"1004",7764822,"gate_30",10,"False","True"
"1005",3177366,"gate_30",6,"False","False"
"1006",1250391,"gate_30",4,"True","False"
"1007",8197548,"gate_30",51,"True","True"
"1008",4706613,"gate_30",40,"False","True"
"1009",6664817,"gate_30",61,"True","False"
"1010",9428022,"gate_30",1,"False","False"
"1011",4380389,"gate_30",6,"True","False"
"1012",8775139,"gate_30",62,"True","True"
"1013",6613882,"gate_30",104,"True","False"
"1014",2510478,"gate_30",4,"False","False"
"1015",5214969,"gate_30",0,"False","False"
"1016",819446,"gate_30",3,"False","False"
"1017",6330496,"gate_30",2,"False","False"
"1018",657176,"gate_30",78,"True","False"
"1019",1439292,"gate_30",8,"False","False"
"1020",7072990,"gate_30",10,"False","True"
"1021",2603770,"gate_30",10,"True","False"
"1022",6601546,"gate_30",124,"False","True"
"1023",1867181,"gate_30",4,"False","False"
"1024",5082658,"gate_30",4,"False","False"
"1025",992995,"gate_30",36,"True","False"
"1026",7190099,"gate_30",63,"True","False"
"1027",390143,"gate_30",197,"True","True"
"1028",6449537,"gate_30",17,"True","False"
"1029",4816564,"gate_30",37,"True","False"
"1030",605435,"gate_30",447,"True","True"
"1031",3753201,"gate_30",12,"True","False"
"1032",6991966,"gate_30",87,"True","True"
"1033",9505327,"gate_30",19,"True","False"
"1034",1177427,"gate_30",6,"False","False"
"1035",5185838,"gate_30",13,"True","False"
"1036",8232628,"gate_30",33,"True","True"
"1037",6944460,"gate_30",16,"True","False"
"1038",1773527,"gate_30",32,"True","False"
"1039",3385753,"gate_30",19,"False","False"
"1040",6488259,"gate_30",62,"True","False"
"1041",211975,"gate_30",16,"False","False"
"1042",5947072,"gate_30",33,"True","True"
"1043",9314796,"gate_30",210,"True","True"
"1044",1961890,"gate_30",41,"True","True"
"1045",5557041,"gate_30",101,"True","False"
"1046",1379450,"gate_30",5,"False","False"
"1047",806809,"gate_30",9,"False","False"
"1048",2430706,"gate_30",6,"False","False"
"1049",5527450,"gate_30",7,"False","True"
"1050",8977327,"gate_30",47,"True","False"
"1051",131740,"gate_30",74,"True","False"
"1052",5363648,"gate_30",13,"False","False"
"1053",7218668,"gate_30",51,"False","False"
"1054",857117,"gate_30",40,"False","False"
"1055",6226774,"gate_30",18,"True","False"
"1056",6146475,"gate_30",4,"False","False"
"1057",8369181,"gate_30",0,"False","False"
"1058",4899979,"gate_30",31,"False","False"
"1059",9420458,"gate_30",3,"False","False"
"1060",6429456,"gate_30",54,"True","False"
"1061",1629582,"gate_30",52,"True","False"
"1062",8554469,"gate_30",144,"True","False"
"1063",6651585,"gate_30",180,"True","True"
"1064",1483122,"gate_30",11,"False","False"
"1065",391484,"gate_30",0,"False","False"
"1066",5920398,"gate_30",193,"False","True"
"1067",2977658,"gate_30",114,"True","False"
"1068",552639,"gate_30",7,"False","False"
"1069",4329808,"gate_30",2,"False","False"
"1070",111162,"gate_30",5,"True","False"
"1071",1468975,"gate_30",12,"False","False"
